N,K,D,noise_level,theta_level,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,7,"[400, 400, 400]",0.2,0.2,1,7,0.6575308756044913,0.6575308756044913,0.6278942179932278,model_tucker_0.01,0.01,0.30310695810709837,0.46875475295906127
100,7,"[400, 400, 400]",0.2,0.2,3,7,0.6492820350180337,0.6492820350180337,0.6357670052719557,model_tucker_0.01,0.01,0.28189072730711096,0.46331020835253994
100,7,"[400, 400, 400]",0.2,0.2,2,7,0.6585089042597693,0.6585089042597693,0.5898675581843899,model_tucker_0.01,0.01,0.29922348958149836,0.44832761579292046
100,7,"[400, 400, 400]",0.2,0.2,4,7,0.66456311733035,0.6645631173303499,0.6742599974283142,model_tucker_0.01,0.01,0.38741096862063396,0.4861349943716182
100,7,"[400, 400, 400]",0.2,0.2,5,7,0.6420552342059445,0.6420552342059445,0.6924246710385322,model_tucker_0.01,0.01,0.36688879028318,0.48253268181835474
100,7,"[400, 400, 400]",0.2,0.2,6,7,0.653878421360632,0.6538784213606319,0.6153615361536152,model_tucker_0.01,0.01,0.3736855098452062,0.4708064698641453
100,7,"[400, 400, 400]",0.2,0.2,7,7,0.6605348923318749,0.6605348923318749,0.6791633449059191,model_tucker_0.01,0.01,0.39649866178793924,0.4879747818489897
100,7,"[400, 400, 400]",0.2,0.2,8,7,0.6556397881921218,0.6556397881921218,0.691046247481891,model_tucker_0.01,0.01,0.40103410760365193,0.5043243834226802
100,7,"[400, 400, 400]",0.2,0.2,9,7,0.6623575156531988,0.6623575156531987,0.6924538168102524,model_tucker_0.01,0.01,0.44211166287684284,0.5038104338665972
100,7,"[400, 400, 400]",0.2,0.2,10,7,0.6701513971799363,0.6701513971799364,0.6345891732030344,model_tucker_0.01,0.01,0.3880600743719376,0.486738122014012
100,7,"[400, 400, 400]",0.2,0.2,11,7,0.6566174315975308,0.6566174315975308,0.6518383266898118,model_tucker_0.01,0.01,0.3763992519754399,0.4990659972585285
100,7,"[400, 400, 400]",0.2,0.2,12,7,0.6516681401797825,0.6516681401797824,0.5704170417041704,model_tucker_0.01,0.01,0.30133673545259027,0.4598278862881259
100,7,"[400, 400, 400]",0.2,0.2,13,7,0.6646831604535232,0.664683160453523,0.6336993699369936,model_tucker_0.01,0.01,0.3194623388311324,0.47613811027563735
100,7,"[400, 400, 400]",0.2,0.2,14,7,0.6527088858209646,0.6527088858209646,0.6707059277356306,model_tucker_0.01,0.01,0.4144126520731416,0.4994238898264477
100,7,"[400, 400, 400]",0.2,0.2,15,7,0.6360786233242277,0.6360786233242277,0.6133076164759332,model_tucker_0.01,0.01,0.3720209110524204,0.46213484939440636
100,7,"[400, 400, 400]",0.2,0.2,16,7,0.652740837600671,0.6527408376006709,0.6565788007372165,model_tucker_0.01,0.01,0.38160739626272516,0.4807466536648408
100,7,"[400, 400, 400]",0.2,0.2,17,7,0.645600911258364,0.645600911258364,0.6396862543397196,model_tucker_0.01,0.01,0.3631015680285398,0.47301804843075473
100,7,"[400, 400, 400]",0.2,0.2,19,7,0.6494515561227768,0.6494515561227769,0.6595876730530195,model_tucker_0.01,0.01,0.37035919424702063,0.48262261109798793
100,7,"[400, 400, 400]",0.2,0.2,18,7,0.6592229709905192,0.6592229709905191,0.6547151858042947,model_tucker_0.01,0.01,0.33517683169482926,0.4661375573808464
100,10,"[400, 400, 400]",0.2,0.2,0,10,0.7693126875843967,0.7693126875843967,0.5798247824782478,model_tucker_0.01,0.01,0.276468092363088,0.44084566250609414
100,10,"[400, 400, 400]",0.2,0.2,1,10,0.7660966880862379,0.7660966880862379,0.6206384638463847,model_tucker_0.01,0.01,0.34041198790131805,0.45359380955104567
100,10,"[400, 400, 400]",0.2,0.2,2,10,0.7731318273173416,0.7731318273173416,0.6297329732973297,model_tucker_0.01,0.01,0.3249668606343592,0.44175960117752044
100,10,"[400, 400, 400]",0.2,0.2,3,10,0.7772638640918902,0.7772638640918903,0.6362664266426641,model_tucker_0.01,0.01,0.40592250100925625,0.45916387312894236
100,10,"[400, 400, 400]",0.2,0.2,4,10,0.776905124396412,0.7769051243964119,0.5888256825682567,model_tucker_0.01,0.01,0.28910458341293344,0.41616033265259217
100,10,"[400, 400, 400]",0.2,0.2,5,10,0.7617408788690634,0.7617408788690634,0.611110711071107,model_tucker_0.01,0.01,0.30959466199575925,0.4506366503310015
100,10,"[400, 400, 400]",0.2,0.2,7,10,0.7721478136447725,0.7721478136447726,0.5603876387638762,model_tucker_0.01,0.01,0.3461874779862437,0.42553676143178604
100,10,"[400, 400, 400]",0.2,0.2,6,10,0.7739807364782031,0.7739807364782032,0.574997899789979,model_tucker_0.01,0.01,0.30639133359462034,0.42736961420174546
100,10,"[400, 400, 400]",0.2,0.2,9,10,0.7858554268672764,0.7858554268672764,0.6452661266126613,model_tucker_0.01,0.01,0.32739107863334876,0.4532500969466717
100,10,"[400, 400, 400]",0.2,0.2,8,10,0.7640698892223882,0.7640698892223882,0.6159051905190519,model_tucker_0.01,0.01,0.3550249226582345,0.4618236697153232
100,10,"[400, 400, 400]",0.2,0.2,10,10,0.7643352137403815,0.7643352137403814,0.5902550255025502,model_tucker_0.01,0.01,0.32804795395296044,0.42139354827069103
100,10,"[400, 400, 400]",0.2,0.2,11,10,0.7820968487911353,0.7820968487911354,0.6064902490249025,model_tucker_0.01,0.01,0.3045259261930528,0.4297286561871643
100,10,"[400, 400, 400]",0.2,0.2,12,10,0.7804801417438566,0.7804801417438566,0.5526876687668766,model_tucker_0.01,0.01,0.2803166317876943,0.40540199155088563
100,10,"[400, 400, 400]",0.2,0.2,14,10,0.7849041506159633,0.7849041506159633,0.5859489948994899,model_tucker_0.01,0.01,0.30655210500548896,0.4222307102604485
100,10,"[400, 400, 400]",0.2,0.2,13,10,0.7699008860708626,0.7699008860708626,0.6759435943594359,model_tucker_0.01,0.01,0.4166211808045742,0.47194324038803004
100,10,"[400, 400, 400]",0.2,0.2,15,10,0.7672515858048407,0.7672515858048407,0.5839783978397839,model_tucker_0.01,0.01,0.3141210625615586,0.43628873231186777
100,10,"[400, 400, 400]",0.2,0.2,16,10,0.7673077591116875,0.7673077591116874,0.6084860486048604,model_tucker_0.01,0.01,0.32418581931141066,0.4433881503638469
100,10,"[400, 400, 400]",0.2,0.2,17,10,0.7718886882130267,0.7718886882130267,0.5957779777977796,model_tucker_0.01,0.01,0.35264685088649245,0.4264323154829491
100,10,"[400, 400, 400]",0.2,0.2,18,10,0.7848627271057479,0.7848627271057478,0.574017401740174,model_tucker_0.01,0.01,0.29552426749690774,0.41469544732516744
100,10,"[400, 400, 400]",0.2,0.2,19,10,0.7706162026899079,0.7706162026899079,0.6515847584758475,model_tucker_0.01,0.01,0.34502936494702585,0.44857455201443835
100,15,"[400, 400, 400]",0.2,0.2,0,15,0.8757802310869763,0.8757802310869763,0.5456881688168818,model_tucker_0.01,0.01,0.29011505185972697,0.3751029832054386
100,15,"[400, 400, 400]",0.2,0.2,1,15,0.8870930511965839,0.8870930511965838,0.5256797679767976,model_tucker_0.01,0.01,0.24943699523593385,0.3832564757202152
100,15,"[400, 400, 400]",0.2,0.2,2,15,0.8732989360904014,0.8732989360904014,0.5142434243424342,model_tucker_0.01,0.01,0.23338136931498418,0.3596633189015149
100,15,"[400, 400, 400]",0.2,0.2,3,15,0.8704287178895989,0.8704287178895989,0.5444088408840883,model_tucker_0.01,0.01,0.21308683126403952,0.37283240855446925
100,15,"[400, 400, 400]",0.2,0.2,4,15,0.8837119066500514,0.8837119066500514,0.5539689968996899,model_tucker_0.01,0.01,0.2726451975190415,0.3799052344814725
100,15,"[400, 400, 400]",0.2,0.2,5,15,0.8828488069327537,0.8828488069327537,0.5709690969096909,model_tucker_0.01,0.01,0.28068210645141944,0.39255506313644867
100,15,"[400, 400, 400]",0.2,0.2,6,15,0.8788822365323146,0.8788822365323147,0.5533609360936093,model_tucker_0.01,0.01,0.2395631060208293,0.3605492848240002
100,15,"[400, 400, 400]",0.2,0.2,7,15,0.8704112070351693,0.8704112070351692,0.5678079807980798,model_tucker_0.01,0.01,0.24221004855901437,0.3740557519906235
100,15,"[400, 400, 400]",0.2,0.2,8,15,0.8810264748670614,0.8810264748670614,0.5223562356235623,model_tucker_0.01,0.01,0.25702826343571894,0.3539692551848331
100,15,"[400, 400, 400]",0.2,0.2,9,15,0.8871051365177826,0.8871051365177827,0.561046504650465,model_tucker_0.01,0.01,0.28721698779575744,0.3849812820865598
100,15,"[400, 400, 400]",0.2,0.2,10,15,0.8744028373452544,0.8744028373452544,0.5423454345434543,model_tucker_0.01,0.01,0.2785515302793603,0.3764924758681715
100,15,"[400, 400, 400]",0.2,0.2,11,15,0.8864170330896007,0.8864170330896008,0.5906046604660465,model_tucker_0.01,0.01,0.2469500882144945,0.39063599424189277
100,15,"[400, 400, 400]",0.2,0.2,12,15,0.8739534253973646,0.8739534253973648,0.5092589258925891,model_tucker_0.01,0.01,0.23520954339631134,0.35978073394755267
100,15,"[400, 400, 400]",0.2,0.2,13,15,0.8855829718995284,0.8855829718995285,0.5561580158015801,model_tucker_0.01,0.01,0.2772579144694348,0.37845011900351927
100,15,"[400, 400, 400]",0.2,0.2,14,15,0.8810757798577908,0.8810757798577907,0.5176557655765576,model_tucker_0.01,0.01,0.23955339996389532,0.3537871674037646
100,15,"[400, 400, 400]",0.2,0.2,15,15,0.8748863753706614,0.8748863753706615,0.5625274527452743,model_tucker_0.01,0.01,0.24421068400584095,0.37478681083898785
100,15,"[400, 400, 400]",0.2,0.2,16,15,0.8739225818971725,0.8739225818971725,0.5047008700870086,model_tucker_0.01,0.01,0.23603969754529888,0.3717915172874593
100,15,"[400, 400, 400]",0.2,0.2,17,15,0.8764304421454496,0.8764304421454496,0.5213489348934893,model_tucker_0.01,0.01,0.26079750279776154,0.36646684753661674
100,15,"[400, 400, 400]",0.2,0.2,18,15,0.8786684959321122,0.8786684959321123,0.5455537553755375,model_tucker_0.01,0.01,0.22029722415383698,0.3665665409125637
100,15,"[400, 400, 400]",0.2,0.2,19,15,0.889293566861673,0.889293566861673,0.5598767876787678,model_tucker_0.01,0.01,0.2753439211260046,0.38475150246488654
100,20,"[400, 400, 400]",0.2,0.2,0,20,0.9251899763636159,0.9251899763636158,0.5138103810381037,model_tucker_0.01,0.01,0.21288367431113162,0.3419488653584151
100,20,"[400, 400, 400]",0.2,0.2,1,20,0.9219360743608574,0.9219360743608574,0.4556705670567056,model_tucker_0.01,0.01,0.18763506489776505,0.3046729683458075
100,20,"[400, 400, 400]",0.2,0.2,2,20,0.929552794098281,0.929552794098281,0.5161794179417941,model_tucker_0.01,0.01,0.24233176491396735,0.34581885730455025
100,20,"[400, 400, 400]",0.2,0.2,3,20,0.9360680496798164,0.9360680496798165,0.49519771977197713,model_tucker_0.01,0.01,0.20253742477722056,0.31966113439252014
100,20,"[400, 400, 400]",0.2,0.2,4,20,0.9391714138406654,0.9391714138406654,0.5029684968496849,model_tucker_0.01,0.01,0.23133636545505426,0.3250149609293215
100,20,"[400, 400, 400]",0.2,0.2,5,20,0.930045586962156,0.9300455869621561,0.5241596159615961,model_tucker_0.01,0.01,0.22007158946774058,0.3341781936499654
100,20,"[400, 400, 400]",0.2,0.2,6,20,0.9327249102754194,0.9327249102754194,0.4973405340534053,model_tucker_0.01,0.01,0.2206716232428758,0.33453675646737896
100,20,"[400, 400, 400]",0.2,0.2,8,20,0.9277208517680098,0.9277208517680098,0.5108832883288328,model_tucker_0.01,0.01,0.2252198167613541,0.33200091744210175
100,20,"[400, 400, 400]",0.2,0.2,7,20,0.9227561462433401,0.92275614624334,0.5083444344434443,model_tucker_0.01,0.01,0.21498689431233,0.33098995330495135
100,20,"[400, 400, 400]",0.2,0.2,9,20,0.9379393383971864,0.9379393383971864,0.5180792079207921,model_tucker_0.01,0.01,0.24777680384211165,0.3532653909344692
100,20,"[400, 400, 400]",0.2,0.2,10,20,0.9269279894322029,0.9269279894322028,0.5081680168016801,model_tucker_0.01,0.01,0.1937769737118557,0.3225344537165057
100,20,"[400, 400, 400]",0.2,0.2,11,20,0.9306691221500888,0.9306691221500889,0.49564116411641157,model_tucker_0.01,0.01,0.2176294214876716,0.3266068817639545
100,20,"[400, 400, 400]",0.2,0.2,12,20,0.9297638369645513,0.9297638369645512,0.5075025502550254,model_tucker_0.01,0.01,0.19329400468134553,0.3203388226436176
100,20,"[400, 400, 400]",0.2,0.2,13,20,0.931860453667908,0.931860453667908,0.4989816981698169,model_tucker_0.01,0.01,0.22756950147686675,0.3386759399992743
100,20,"[400, 400, 400]",0.2,0.2,14,20,0.9305476469757362,0.9305476469757362,0.4979045904590459,model_tucker_0.01,0.01,0.19657604278177848,0.3246139932749329
100,20,"[400, 400, 400]",0.2,0.2,15,20,0.9241654292707085,0.9241654292707085,0.5032145214521451,model_tucker_0.01,0.01,0.20862842755024927,0.33958393255721475
100,20,"[400, 400, 400]",0.2,0.2,16,20,0.9280680884722309,0.9280680884722309,0.49592379237923784,model_tucker_0.01,0.01,0.21476121058121214,0.3188442594665989
100,20,"[400, 400, 400]",0.2,0.2,17,20,0.9182423316803243,0.9182423316803244,0.522156615661566,model_tucker_0.01,0.01,0.23298163221527324,0.3395054085155195
100,20,"[400, 400, 400]",0.2,0.2,19,20,0.9306954294714477,0.9306954294714476,0.5170957095709571,model_tucker_0.01,0.01,0.23902401512893354,0.35401946610882473
100,20,"[400, 400, 400]",0.2,0.2,18,20,0.9328158413805826,0.9328158413805825,0.5284758475847584,model_tucker_0.01,0.01,0.26249473594007194,0.3559199436644111
100,25,"[400, 400, 400]",0.2,0.2,0,24,0.9425392998154566,0.9425392998154566,0.46586018601860174,model_tucker_0.01,0.01,0.1864571233352283,0.29321750775241684
100,25,"[400, 400, 400]",0.2,0.2,1,25,0.9500257192736111,0.9500257192736112,0.46365340534053395,model_tucker_0.01,0.01,0.20071754485242221,0.29823304203463946
100,25,"[400, 400, 400]",0.2,0.2,3,25,0.9588356935588228,0.9588356935588227,0.4666589858985898,model_tucker_0.01,0.01,0.18899018339029044,0.3088247518546118
100,25,"[400, 400, 400]",0.2,0.2,2,25,0.9550450381589536,0.9550450381589536,0.4758269426942693,model_tucker_0.01,0.01,0.1872109222666336,0.2963959826447775
100,25,"[400, 400, 400]",0.2,0.2,4,25,0.9530060877433383,0.9530060877433383,0.475279207920792,model_tucker_0.01,0.01,0.17926436930689374,0.2812125676133466
100,25,"[400, 400, 400]",0.2,0.2,5,24,0.9488440025727315,0.9488440025727315,0.4782588658865886,model_tucker_0.01,0.01,0.1925652791199632,0.3043981308805769
100,25,"[400, 400, 400]",0.2,0.2,6,25,0.9537811262542983,0.9537811262542983,0.452222502250225,model_tucker_0.01,0.01,0.17743922270215085,0.28828916707523516
100,25,"[400, 400, 400]",0.2,0.2,7,25,0.9546868810262872,0.9546868810262872,0.5132932493249325,model_tucker_0.01,0.01,0.2195914510696611,0.32253570700170514
100,25,"[400, 400, 400]",0.2,0.2,9,25,0.9589795910029016,0.9589795910029016,0.48331569156915694,model_tucker_0.01,0.01,0.2050986120646265,0.3040209114499823
100,25,"[400, 400, 400]",0.2,0.2,8,25,0.9604542221781122,0.960454222178112,0.4736897689768976,model_tucker_0.01,0.01,0.20953853390575053,0.31392250888138196
100,25,"[400, 400, 400]",0.2,0.2,10,24,0.9492767444753962,0.9492767444753962,0.4399203120312031,model_tucker_0.01,0.01,0.18342906921327243,0.2799923005664461
100,25,"[400, 400, 400]",0.2,0.2,11,24,0.9453360768515428,0.9453360768515429,0.46749858985898585,model_tucker_0.01,0.01,0.19620855029304862,0.30941173263259764
100,25,"[400, 400, 400]",0.2,0.2,12,25,0.9511863976113059,0.9511863976113059,0.4921927392739274,model_tucker_0.01,0.01,0.20130728799447095,0.3065643380805902
100,25,"[400, 400, 400]",0.2,0.2,13,24,0.947864017766603,0.9478640177666029,0.45754623462346233,model_tucker_0.01,0.01,0.1817394843299702,0.285545998312903
100,25,"[400, 400, 400]",0.2,0.2,14,25,0.9552895727331266,0.9552895727331265,0.49097341734173416,model_tucker_0.01,0.01,0.19954196209713412,0.3050401777049988
100,25,"[400, 400, 400]",0.2,0.2,15,25,0.9559084833260935,0.9559084833260937,0.45371593159315926,model_tucker_0.01,0.01,0.18055637395098492,0.2970787352881111
100,25,"[400, 400, 400]",0.2,0.2,16,25,0.953642036658861,0.953642036658861,0.49835799579958,model_tucker_0.01,0.01,0.19986173417565897,0.3000401235285697
100,25,"[400, 400, 400]",0.2,0.2,17,25,0.9538006557734614,0.9538006557734614,0.4777778577857785,model_tucker_0.01,0.01,0.193765341171611,0.3035503994018764
100,25,"[400, 400, 400]",0.2,0.2,18,25,0.9604565807573366,0.9604565807573366,0.45982694269426927,model_tucker_0.01,0.01,0.19146622019630535,0.2958397179843532
100,5,"[400, 400, 400]",0.0,0.2,0,5,1.0,1.0,0.7295601560156015,model_tucker_0.01,0.01,0.3250932560809894,0.5615693553292641
100,25,"[400, 400, 400]",0.2,0.2,19,25,0.9551332451139546,0.9551332451139546,0.4803038703870386,model_tucker_0.01,0.01,0.1934176497540747,0.2979475705999072
100,5,"[400, 400, 400]",0.0,0.2,1,5,1.0,1.0,0.727008700870087,model_tucker_0.01,0.01,0.23526939591540202,0.545764331510889
100,5,"[400, 400, 400]",0.0,0.2,2,5,1.0,1.0,0.6817689768976896,model_tucker_0.01,0.01,0.4098105169763157,0.5533279534317099
100,5,"[400, 400, 400]",0.0,0.2,3,5,1.0,1.0,0.7564668466846683,model_tucker_0.01,0.01,0.33510277230682844,0.5613573951632006
100,5,"[400, 400, 400]",0.0,0.2,5,5,1.0,1.0,0.7122400240024002,model_tucker_0.01,0.01,0.30906963104076374,0.568369838776411
100,5,"[400, 400, 400]",0.0,0.2,4,5,1.0,1.0,0.6244560456045604,model_tucker_0.01,0.01,0.26924869112658417,0.5190002784821203
100,5,"[400, 400, 400]",0.0,0.2,6,5,1.0,1.0,0.7181542154215421,model_tucker_0.01,0.01,0.31286282667650916,0.5701990169607931
100,5,"[400, 400, 400]",0.0,0.2,8,5,1.0,1.0,0.7308994899489948,model_tucker_0.01,0.01,0.3015120514928194,0.5487117769958676
100,5,"[400, 400, 400]",0.0,0.2,7,5,1.0,1.0,0.6524884488448844,model_tucker_0.01,0.01,0.25331277206005065,0.5375002324089704
100,5,"[400, 400, 400]",0.0,0.2,9,5,1.0,1.0,0.6494017401740173,model_tucker_0.01,0.01,0.24719645623577866,0.5136030396704283
100,5,"[400, 400, 400]",0.0,0.2,10,5,1.0,1.0,0.6764956495649563,model_tucker_0.01,0.01,0.34538718148888065,0.5654073575572554
100,5,"[400, 400, 400]",0.0,0.2,11,5,1.0,1.0,0.6495097509750973,model_tucker_0.01,0.01,0.2477858100042575,0.5098946907007933
100,5,"[400, 400, 400]",0.0,0.2,12,5,1.0,1.0,0.6186354635463547,model_tucker_0.01,0.01,0.2525710865022178,0.5146304605711939
100,5,"[400, 400, 400]",0.0,0.2,13,5,1.0,1.0,0.7429558955895589,model_tucker_0.01,0.01,0.30411870593604734,0.5553009919177904
100,5,"[400, 400, 400]",0.0,0.2,14,5,1.0,1.0,0.6603492349234923,model_tucker_0.01,0.01,0.33753728516287274,0.5274006673807996
100,5,"[400, 400, 400]",0.0,0.2,15,5,1.0,1.0,0.7244404440444043,model_tucker_0.01,0.01,0.3260149223446541,0.568696784263915
100,5,"[400, 400, 400]",0.0,0.2,16,5,1.0,1.0,0.7306282628262826,model_tucker_0.01,0.01,0.3230704289298848,0.5527725889870165
100,5,"[400, 400, 400]",0.0,0.2,17,5,1.0,1.0,0.6293261326132613,model_tucker_0.01,0.01,0.25487308788122787,0.5207971125283191
100,5,"[400, 400, 400]",0.0,0.2,19,5,1.0,1.0,0.7471707170717071,model_tucker_0.01,0.01,0.3148859645830171,0.5731982771098706
100,5,"[400, 400, 400]",0.0,0.2,18,5,1.0,1.0,0.7077227722772277,model_tucker_0.01,0.01,0.3185270916063582,0.5495074267032313
100,5,"[400, 400, 400]",0.4,0.2,0,5,0.5079472683611406,0.5079472683611406,0.6621782178217821,model_tucker_0.01,0.01,0.34109786184443097,0.5031922729996526
100,5,"[400, 400, 400]",0.4,0.2,1,5,0.487170153286713,0.487170153286713,0.7120744074407439,model_tucker_0.01,0.01,0.35304191904128246,0.514199097963498
100,5,"[400, 400, 400]",0.4,0.2,2,5,0.5040563837501119,0.5040563837501117,0.6396567656765676,model_tucker_0.01,0.01,0.43389344203695474,0.486665084724138
