N,K,D,noise_level,theta_level,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,5,"[400, 400, 400]",0.2,0.2,1,5,0.9356427306713316,0.9399138276696435,0.8945766576657664,model_cling_ablation1a,,0.7001728858556888,0.6277210521977997
100,5,"[400, 400, 400]",0.2,0.2,0,5,0.9064942981846037,0.9154183337798992,0.8117275727572757,model_cling_ablation1a,,0.5376781880650181,0.5699460980344551
100,5,"[400, 400, 400]",0.2,0.2,2,5,0.9251652373252511,0.9390292675276651,0.8459021902190218,model_cling_ablation1a,,0.5353050260001752,0.5612396273101506
100,5,"[400, 400, 400]",0.2,0.2,3,6,0.9059825401984881,0.9492427341728573,0.8618757875787578,model_cling_ablation1a,,0.5963228969289324,0.5670505987992029
100,5,"[400, 400, 400]",0.2,0.2,5,5,0.5724770277310781,0.08986291507691724,0.9963492349234923,model_cling_ablation1a,,0.9580332946186605,0.6802294406281143
100,5,"[400, 400, 400]",0.2,0.2,4,6,0.94677689093993,0.9619296709341294,0.8386846684668466,model_cling_ablation1a,,0.578439472656424,0.5926900038274193
100,5,"[400, 400, 400]",0.2,0.2,6,6,0.9557552331980558,0.9675775727037847,0.9784338433843385,model_cling_ablation1a,,0.7854449352859518,0.6388242263102898
100,5,"[400, 400, 400]",0.2,0.2,7,6,0.8922255923677315,0.9009271187126825,0.9328772877287728,model_cling_ablation1a,,0.6585764951427894,0.6182538610173413
100,5,"[400, 400, 400]",0.2,0.2,9,5,0.9524036689215074,0.9577239635732745,0.7373393339333932,model_cling_ablation1a,,0.4440263679926962,0.5346737770763527
100,5,"[400, 400, 400]",0.2,0.2,10,5,0.9389490531339604,0.9450060520879886,0.844020402040204,model_cling_ablation1a,,0.5729573635402725,0.586128620116467
100,5,"[400, 400, 400]",0.2,0.2,8,6,0.7620858929093193,0.7598002112862494,0.9562604260426042,model_cling_ablation1a,,0.7803152965462997,0.6301719808546715
100,5,"[400, 400, 400]",0.2,0.2,11,5,0.8990815908035309,0.8944692718833123,0.9484740474047404,model_cling_ablation1a,,0.8015259672779449,0.6459193250187412
100,5,"[400, 400, 400]",0.2,0.2,12,5,0.8997938212563517,0.9061481958219523,0.9766456645664565,model_cling_ablation1a,,0.8678790531176533,0.6654620032438618
100,5,"[400, 400, 400]",0.2,0.2,14,6,0.911354168680108,0.916094007260074,0.8756603660366036,model_cling_ablation1a,,0.7048493648299341,0.6046085520818802
100,5,"[400, 400, 400]",0.2,0.2,15,5,0.9289619113754243,0.9315980998600163,0.7965460546054606,model_cling_ablation1a,,0.514973826006245,0.5684714517499553
100,5,"[400, 400, 400]",0.2,0.2,13,6,0.8568836760535166,0.8593499579775035,0.9899357935793578,model_cling_ablation1a,,0.9292905829491196,0.6608626766441054
100,5,"[400, 400, 400]",0.2,0.2,16,5,0.84524445971594,0.8444096677982027,0.9986726672667265,model_cling_ablation1a,,0.9392845888591775,0.6716963096861169
100,5,"[400, 400, 400]",0.2,0.2,17,5,0.835639951926249,0.8403031112010815,0.9833495349534953,model_cling_ablation1a,,0.8503119770139917,0.6537325207061198
100,5,"[400, 400, 400]",0.2,0.2,18,5,0.954998409065671,0.9544838004120109,0.7757335733573356,model_cling_ablation1a,,0.4367979736910089,0.5428070091489657
