N,K,D,noise_level,theta_level,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,5,"[400, 400, 400]",0.2,0.2,2,5,0.9293928528073105,0.9476353837335328,0.9998127812781277,model_cling_ablation1,,0.9550909794812233,0.68195228647887
100,5,"[400, 400, 400]",0.2,0.2,1,5,0.8964725144731305,0.9093699679377295,0.9088940894089408,model_cling_ablation1,,0.7445111834162568,0.6356636683008706
100,5,"[400, 400, 400]",0.2,0.2,3,5,0.9288015864328059,0.9919434360055759,0.8684740474047403,model_cling_ablation1,,0.622076323032722,0.601761098767697
100,5,"[400, 400, 400]",0.2,0.2,0,6,0.8945509906048051,0.894445291042022,0.9997383738373836,model_cling_ablation1,,0.8840833857703229,0.6290002026659222
100,5,"[400, 400, 400]",0.2,0.2,5,5,0.6075271560994894,0.09271894228925337,0.9987782778277827,model_cling_ablation1,,0.9580332946186605,0.6835692562560814
100,5,"[400, 400, 400]",0.2,0.2,4,6,0.9529064955892946,0.9766112833985113,0.8981746174617461,model_cling_ablation1,,0.6906048469862739,0.613517649538019
100,5,"[400, 400, 400]",0.2,0.2,7,5,0.8916924279088879,0.9004795211659998,0.8999699969996999,model_cling_ablation1,,0.7330415300819239,0.6315420358786291
100,5,"[400, 400, 400]",0.2,0.2,6,6,0.9224079371463377,0.9365695282981463,0.9929648964896488,model_cling_ablation1,,0.8788443027964112,0.6441298943873133
100,5,"[400, 400, 400]",0.2,0.2,8,5,0.8081024617341684,0.8046608203716692,0.916942094209421,model_cling_ablation1,,0.7089158966183869,0.621397910034799
100,5,"[400, 400, 400]",0.2,0.2,9,5,0.9519870385792055,0.957340080809417,0.7868730873087307,model_cling_ablation1,,0.48070506379631833,0.5563256761419366
100,5,"[400, 400, 400]",0.2,0.2,10,5,0.9384709385124718,0.9445547348216476,0.8515043504350434,model_cling_ablation1,,0.5940620372143791,0.5923155096121245
100,5,"[400, 400, 400]",0.2,0.2,11,5,0.8628071954438347,0.8607270680888643,0.9425190519051905,model_cling_ablation1,,0.7873932076612444,0.6413958488055607
100,5,"[400, 400, 400]",0.2,0.2,12,5,0.8992955514017855,0.9057183811327639,0.9792571257125712,model_cling_ablation1,,0.8589533572354356,0.6662848429699783
100,5,"[400, 400, 400]",0.2,0.2,15,5,0.9285316087918384,0.9311591029116201,0.7912463246324631,model_cling_ablation1,,0.48578525726058747,0.5677497168384592
100,5,"[400, 400, 400]",0.2,0.2,14,6,0.9067682394924367,0.9096057549555532,0.8648232823282328,model_cling_ablation1,,0.6425877837543279,0.5940515458454915
100,5,"[400, 400, 400]",0.2,0.2,13,7,0.8881412380632479,0.8873274199172645,0.9779657965796579,model_cling_ablation1,,0.7462426528541146,0.619228830289802
100,5,"[400, 400, 400]",0.2,0.2,16,5,0.8449630078534408,0.8441294128047198,0.9969348934893489,model_cling_ablation1,,0.9304154092582907,0.6653395752996734
100,5,"[400, 400, 400]",0.2,0.2,18,5,0.9544467430702896,0.9539449436627347,0.8121764176417641,model_cling_ablation1,,0.4621280151420739,0.5571301565922238
100,5,"[400, 400, 400]",0.2,0.2,19,5,0.9452448778080399,0.9869062663538845,0.8617965796579657,model_cling_ablation1,,0.5740708925748119,0.5828726894100772
100,5,"[400, 400, 400]",0.2,0.2,17,5,0.8226062623629778,0.8230707963936398,0.982996699669967,model_cling_ablation1,,0.8500524604754055,0.6525116923734893
100,1,"[400, 400, 400]",0.2,0.2,0,1,0.6184548009489769,0.695291698891181,0.9998319831983197,model_cling_ablation1,,0.9674796747967479,0.7088267950223498
100,1,"[400, 400, 400]",0.2,0.2,1,1,0.6280267195823289,0.7085051421854272,0.9998799879987997,model_cling_ablation1,,0.983739837398374,0.6801233777122476
100,1,"[400, 400, 400]",0.2,0.2,2,1,0.7295532704209813,0.7852249677804537,0.9999039903990398,model_cling_ablation1,,0.9519938056523422,0.6862632978867304
100,1,"[400, 400, 400]",0.2,0.2,3,1,0.5370860416540936,0.5496711335170702,0.9999159915991598,model_cling_ablation1,,0.9357336430507162,0.6927686054333808
100,1,"[400, 400, 400]",0.2,0.2,4,1,0.7842162903525844,0.9662168997847884,0.9999279927992797,model_cling_ablation1,,0.9512195121951219,0.6839009428812582
100,1,"[400, 400, 400]",0.2,0.2,6,1,0.7936401275385495,0.9891501987904324,0.99996399639964,model_cling_ablation1,,0.9674796747967479,0.7009271365646463
100,1,"[400, 400, 400]",0.2,0.2,7,1,0.6071900577262609,0.6035443519604529,0.9999519951995199,model_cling_ablation1,,0.9512195121951219,0.6584271484487652
100,1,"[400, 400, 400]",0.2,0.2,5,2,0.38402998743044553,0.01863880154419617,0.9997959795979596,model_cling_ablation1,,0.9357336430507162,0.6816168925198997
100,1,"[400, 400, 400]",0.2,0.2,8,1,0.6972979970761287,0.7804589306580252,0.9997959795979596,model_cling_ablation1,,0.9674796747967479,0.6627837627747296
100,1,"[400, 400, 400]",0.2,0.2,9,1,0.6575164385269446,0.6533055287432443,0.9998679867986798,model_cling_ablation1,,0.983739837398374,0.6663427361624157
100,1,"[400, 400, 400]",0.2,0.2,10,1,0.5563089419711349,0.5776489907969986,0.9997599759975996,model_cling_ablation1,,1.0,0.6855793449561022
100,1,"[400, 400, 400]",0.2,0.2,11,1,0.6565492896277443,0.7163360258603484,0.9998799879987997,model_cling_ablation1,,0.9674796747967479,0.6809884885684986
100,1,"[400, 400, 400]",0.2,0.2,12,1,0.646798636116365,0.6983842568453549,0.9998199819981998,model_cling_ablation1,,0.9357336430507162,0.6563313011329754
100,1,"[400, 400, 400]",0.2,0.2,13,1,0.5869855572985122,0.6714835823385108,0.9998439843984397,model_cling_ablation1,,0.9519938056523422,0.6812589539672423
100,1,"[400, 400, 400]",0.2,0.2,14,1,0.7232777878980977,0.7944307251711757,0.9998679867986798,model_cling_ablation1,,0.9682539682539683,0.7028736288467066
100,1,"[400, 400, 400]",0.2,0.2,15,1,0.6934689957777916,0.7057003869054381,0.9997239723972396,model_cling_ablation1,,0.9519938056523422,0.6782556092070516
100,1,"[400, 400, 400]",0.2,0.2,16,2,0.4574301484216006,0.41515260257938946,0.9997719771977197,model_cling_ablation1,,0.8476682662729175,0.6096396703572639
100,1,"[400, 400, 400]",0.2,0.2,17,1,0.4433992980036596,0.42754493683894546,0.9996999699969996,model_cling_ablation1,,0.9512195121951219,0.661927446749707
100,1,"[400, 400, 400]",0.2,0.2,18,1,0.7906879474435384,0.8553310114012628,0.9999159915991598,model_cling_ablation1,,0.9674796747967479,0.6588175097336412
100,1,"[400, 400, 400]",0.2,0.2,19,1,0.5534032060845547,0.6246423412543687,0.9998799879987997,model_cling_ablation1,,0.9674796747967479,0.680538123829025
100,7,"[400, 400, 400]",0.2,0.2,0,7,0.9363961257727059,0.9719355029007342,0.8549860700355749,model_cling_ablation1,,0.5846927114591359,0.5797318608645339
100,7,"[400, 400, 400]",0.2,0.2,1,7,0.7878358786342581,0.7860636476064693,0.9027868501135826,model_cling_ablation1,,0.7007963036164282,0.6178907068014458
100,7,"[400, 400, 400]",0.2,0.2,2,7,0.8942492837486427,0.8939833235152281,0.8139299644250139,model_cling_ablation1,,0.4901877471436257,0.564324612493539
100,7,"[400, 400, 400]",0.2,0.2,3,7,0.9496812105986118,0.964786982584094,0.8591281985341389,model_cling_ablation1,,0.6616296385237576,0.5905473496691603
100,7,"[400, 400, 400]",0.2,0.2,4,7,0.9062756248863045,0.908176526546635,0.7847567613904248,model_cling_ablation1,,0.5202618874646647,0.575404425246417
100,7,"[400, 400, 400]",0.2,0.2,5,7,0.6597128862256064,0.24999259324623013,0.9679859414512879,model_cling_ablation1,,0.8270700226267304,0.6411340859942467
100,7,"[400, 400, 400]",0.2,0.2,6,7,0.9588733656747616,0.9639529863628312,0.7860888946037461,model_cling_ablation1,,0.48659409175840435,0.5637842069938912
100,7,"[400, 400, 400]",0.2,0.2,7,7,0.9336949606815552,0.9337928574549031,0.8425613989970424,model_cling_ablation1,,0.6623135669071617,0.6130778654739824
100,7,"[400, 400, 400]",0.2,0.2,8,7,0.97249002707882,0.9725091553672999,0.9125609703827523,model_cling_ablation1,,0.7334036059400766,0.6156106675508968
100,7,"[400, 400, 400]",0.2,0.2,9,7,0.9637350213440032,0.9655696660974601,0.6742805709142343,model_cling_ablation1,,0.3420542230279894,0.4951625119768548
100,7,"[400, 400, 400]",0.2,0.2,10,7,0.9070246790084067,0.9252820585278572,0.8286828682868287,model_cling_ablation1,,0.5686273877039316,0.5734811418416648
100,7,"[400, 400, 400]",0.2,0.2,11,7,0.9300086400673013,0.9313993592131644,0.9688877459174489,model_cling_ablation1,,0.86253855092569,0.6522742419609959
100,7,"[400, 400, 400]",0.2,0.2,12,8,0.9550698974176028,0.9557093153785455,0.8728044232994728,model_cling_ablation1,,0.5918323819438216,0.5644465756386859
100,7,"[400, 400, 400]",0.2,0.2,13,7,0.8665977177959934,0.8705561569858905,0.9044052976726243,model_cling_ablation1,,0.7357277147683761,0.6295092072533697
100,7,"[400, 400, 400]",0.2,0.2,14,7,0.9050604625504124,0.9128884842444102,0.8719643392910719,model_cling_ablation1,,0.6807897623944494,0.609086209302487
100,7,"[400, 400, 400]",0.2,0.2,15,8,0.9053926552660355,0.915053688749952,0.8996151043675794,model_cling_ablation1,,0.5588075541698241,0.5690768210611206
100,7,"[400, 400, 400]",0.2,0.2,16,7,0.9297018856777705,0.9323767466856361,0.9788075950452187,model_cling_ablation1,,0.8705810799731223,0.6481531928141109
100,7,"[400, 400, 400]",0.2,0.2,17,7,0.8786426839079148,0.8773643324472444,0.953102738845313,model_cling_ablation1,,0.7876761382474048,0.6366705506433301
100,7,"[400, 400, 400]",0.2,0.2,18,7,0.9438781382305472,0.96785576204422,0.8912348377694912,model_cling_ablation1,,0.6400781565685493,0.6015916559214878
100,7,"[400, 400, 400]",0.2,0.2,19,7,0.9129912744082868,0.9136625996213172,0.805102224508165,model_cling_ablation1,,0.5280497632714125,0.5676234655072334
100,10,"[400, 400, 400]",0.2,0.2,0,10,0.8530769936338033,0.8510859303678676,0.8324776477647765,model_cling_ablation1,,0.6159225635429098,0.5861433947783414
100,10,"[400, 400, 400]",0.2,0.2,2,10,0.8743908896954782,0.8840924618217634,0.8513351335133512,model_cling_ablation1,,0.616416501279958,0.5832260022647394
100,10,"[400, 400, 400]",0.2,0.2,1,10,0.8909955951524681,0.8919309345838182,0.7392319231923191,model_cling_ablation1,,0.46360696467584833,0.5306475437484673
100,10,"[400, 400, 400]",0.2,0.2,3,10,0.9791794554649066,0.985117821647299,0.7741506150615061,model_cling_ablation1,,0.5024807518419682,0.5589584875114354
100,10,"[400, 400, 400]",0.2,0.2,4,10,0.919864994278282,0.935203638578137,0.8932553255325532,model_cling_ablation1,,0.6510748774450567,0.6177599971824319
100,10,"[400, 400, 400]",0.2,0.2,6,10,0.8722203132342502,0.9305697590056331,0.9013633363336334,model_cling_ablation1,,0.6950056285658257,0.6034009778418177
