N,K,D,noise_level,theta_level,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,15,"[400, 400, 400]",0.2,0.2,10,16,0.979568415676687,0.9812622500850453,0.6783310331033102,model_mofa_prune_0.01,0.01,0.335748124363317,0.4534795956011654
100,15,"[400, 400, 400]",0.2,0.2,13,16,0.9291236036549219,0.9320671136300586,0.6606972697269725,model_mofa_prune_0.01,0.01,0.3740719604250946,0.45942405334672815
100,15,"[400, 400, 400]",0.2,0.2,14,16,0.9785838834096549,0.9799364566117869,0.7476667666766675,model_mofa_prune_0.01,0.01,0.39664246771532113,0.4785133735911393
100,15,"[400, 400, 400]",0.2,0.2,16,15,0.9701564064729822,0.9894333613660768,0.6965184518451845,model_mofa_prune_0.01,0.01,0.35615256080988605,0.4577396111232073
100,15,"[400, 400, 400]",0.2,0.2,17,16,0.9682932404212,0.9802142930917257,0.7076067606760676,model_mofa_prune_0.01,0.01,0.3625002988993423,0.45070915968866615
100,15,"[400, 400, 400]",0.2,0.2,19,15,0.9803828896315289,0.9912493089184451,0.7299057905790579,model_mofa_prune_0.01,0.01,0.38874441554490186,0.4979190119133944
100,20,"[400, 400, 400]",0.2,0.2,0,20,0.9845085425753117,0.9849777638312313,0.5779435943594359,model_mofa_prune_0.01,0.01,0.2329457542791434,0.3790707389396178
100,15,"[400, 400, 400]",0.2,0.2,15,16,0.9812347821959314,0.9820938220572227,0.7595071507150716,model_mofa_prune_0.01,0.01,0.45386372292703125,0.4867689035172467
100,20,"[400, 400, 400]",0.2,0.2,1,20,0.9781290938163972,0.9847280443943054,0.6122274227422742,model_mofa_prune_0.01,0.01,0.2636243729886489,0.3917677835078372
100,15,"[400, 400, 400]",0.2,0.2,18,17,0.9837646328962301,0.9847351982358762,0.6582010201020101,model_mofa_prune_0.01,0.01,0.29015922874475775,0.4359460375104146
100,20,"[400, 400, 400]",0.2,0.2,3,19,0.9815382423719429,0.9958888527019049,0.613993399339934,model_mofa_prune_0.01,0.01,0.272842235113444,0.39965582952370426
100,20,"[400, 400, 400]",0.2,0.2,4,20,0.9867369354773358,0.9869362772539327,0.5391443144314432,model_mofa_prune_0.01,0.01,0.20513739492104818,0.3381409275083501
100,20,"[400, 400, 400]",0.2,0.2,2,20,0.983972020789107,0.9852425351440791,0.605021302130213,model_mofa_prune_0.01,0.01,0.269191281909642,0.40596993396537645
