N,K,D,noise_level,theta_level,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,7,"[400, 400, 400]",0.2,0.2,8,7,0.9720672334752728,0.9720646827209193,0.9998405554841198,model_cling_AD_fast_new,,0.9746695426137938,0.6663647422950245
100,7,"[400, 400, 400]",0.2,0.2,9,7,0.9634305049676013,0.9652692263428668,0.7935450687925935,model_cling_AD_fast_new,,0.48480974677368266,0.5618200517704611
100,7,"[400, 400, 400]",0.2,0.2,11,7,0.9304513840509103,0.9318484489513947,0.9270618490420468,model_cling_AD_fast_new,,0.7685542999987395,0.6233688227343014
100,7,"[400, 400, 400]",0.2,0.2,10,7,0.9447241271142678,0.9515013356632774,0.9038789593245038,model_cling_AD_fast_new,,0.6817059597718437,0.6236209121821435
100,7,"[400, 400, 400]",0.2,0.2,13,7,0.9215876002887153,0.9201111045585469,0.9375406112039775,model_cling_AD_fast_new,,0.808825447944767,0.6580657873989231
100,7,"[400, 400, 400]",0.2,0.2,12,7,0.9549023616932906,0.9555381893336653,0.9173717371737171,model_cling_AD_fast_new,,0.7348566512290353,0.6202369946156561
100,7,"[400, 400, 400]",0.2,0.2,15,7,0.9561892698042319,0.9601493203991862,0.9997548326261196,model_cling_AD_fast_new,,0.9674796747967481,0.6671251508430273
100,7,"[400, 400, 400]",0.2,0.2,14,7,0.9310406644221971,0.9437188051581084,0.8362676267626761,model_cling_AD_fast_new,,0.6023960795411762,0.58520560163288
100,7,"[400, 400, 400]",0.2,0.2,16,7,0.9303019848519275,0.9329724389030236,0.8458308688011656,model_cling_AD_fast_new,,0.6488171904303738,0.5869534422732573
100,7,"[400, 400, 400]",0.2,0.2,17,7,0.8967563994475957,0.8945521573763722,0.8424979640821224,model_cling_AD_fast_new,,0.6164682148706608,0.5716165662867762
100,7,"[400, 400, 400]",0.2,0.2,18,7,0.9698305466861726,0.9781592853358809,0.9534524881059534,model_cling_AD_fast_new,,0.8276634135720832,0.6437319626959382
100,7,"[400, 400, 400]",0.2,0.2,19,7,0.9109500213464309,0.9119696333433486,0.9582306802108781,model_cling_AD_fast_new,,0.8329406875763593,0.6484781994653835
100,10,"[400, 400, 400]",0.2,0.2,0,10,0.9437091039300882,0.9426777169161633,0.887038703870387,model_cling_AD_fast_new,,0.7038335689488027,0.5999901259907839
100,10,"[400, 400, 400]",0.2,0.2,2,10,0.9617570365365687,0.9633260001198279,0.9289612961296129,model_cling_AD_fast_new,,0.7405931651497933,0.6315218124162654
100,10,"[400, 400, 400]",0.2,0.2,3,10,0.9789101349324865,0.9849876437013422,0.9558547854785477,model_cling_AD_fast_new,,0.8394483183767797,0.6478990367941136
100,10,"[400, 400, 400]",0.2,0.2,1,10,0.9338344565149982,0.9365941854833542,0.8556423642364234,model_cling_AD_fast_new,,0.5777116585889988,0.5784998194152776
100,10,"[400, 400, 400]",0.2,0.2,5,10,0.7123460917431358,0.32592753124343865,0.8386054605460546,model_cling_AD_fast_new,,0.6182454054625047,0.5875513912537765
100,10,"[400, 400, 400]",0.2,0.2,6,10,0.9667331183430217,0.9848859538456021,0.9335589558955896,model_cling_AD_fast_new,,0.7955489796105432,0.6343600388843209
100,10,"[400, 400, 400]",0.2,0.2,4,10,0.9703261145394139,0.9722382869690952,0.9399651965196518,model_cling_AD_fast_new,,0.8246366097279615,0.6504058725568787
100,10,"[400, 400, 400]",0.2,0.2,7,10,0.95868907622735,0.961711377886346,0.8183246324632462,model_cling_AD_fast_new,,0.5977205796392977,0.5862428327634479
100,10,"[400, 400, 400]",0.2,0.2,9,10,0.9698498349803953,0.971435667092734,0.9369528952895289,model_cling_AD_fast_new,,0.772570030463072,0.628310880557432
100,10,"[400, 400, 400]",0.2,0.2,8,10,0.9744830766250892,0.975056132676544,0.8097881788178818,model_cling_AD_fast_new,,0.5587189903063704,0.5710155965467403
100,10,"[400, 400, 400]",0.2,0.2,10,10,0.9552094614500737,0.9557145729262568,0.8494881488148813,model_cling_AD_fast_new,,0.5977678434207685,0.587232601067688
100,10,"[400, 400, 400]",0.2,0.2,11,10,0.9691260713279505,0.9712730810312936,0.8566900690069005,model_cling_AD_fast_new,,0.6031434565667264,0.5992995510661384
100,10,"[400, 400, 400]",0.2,0.2,13,10,0.9459841501793088,0.9472174687860127,0.9884212421242123,model_cling_AD_fast_new,,0.9299458014897124,0.6625511638118039
100,10,"[400, 400, 400]",0.2,0.2,12,10,0.9497999952047914,0.9501875901358968,0.9569756975697569,model_cling_AD_fast_new,,0.7906944430281657,0.6365248148820198
100,10,"[400, 400, 400]",0.2,0.2,14,10,0.9600168573786204,0.9755258555693339,0.8395955595559554,model_cling_AD_fast_new,,0.5678122165330564,0.5820161951492385
