N,K,D,noise_level,theta_level,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,7,"[400, 400, 400]",0.2,0.2,17,4,0.45118024786464805,0.44221081736584866,0.5822690840512621,model_cling_ablation2a,,0.4296686231371096,0.4468994556941948
100,10,"[400, 400, 400]",0.2,0.2,1,3,0.35036629736507435,0.3375563698420936,0.3962472247224722,model_cling_ablation2a,,0.2645510729113163,0.3478421602456878
100,10,"[400, 400, 400]",0.2,0.2,0,3,0.26230089927545985,0.2609087687561008,0.3812985298529853,model_cling_ablation2a,,0.24286105775542835,0.32380134209212197
100,10,"[400, 400, 400]",0.2,0.2,2,3,0.30966176466073836,0.29274054543772465,0.3904386438643864,model_cling_ablation2a,,0.2896864851358224,0.33668746145852885
100,10,"[400, 400, 400]",0.2,0.2,3,4,0.10876680699194592,0.08087226448351503,0.491011101110111,model_cling_ablation2a,,0.2773346589304726,0.37026519438661637
100,10,"[400, 400, 400]",0.2,0.2,4,3,0.20292750122451622,0.19427439989587525,0.39735493549354933,model_cling_ablation2a,,0.2731184368380504,0.3392021921063761
100,10,"[400, 400, 400]",0.2,0.2,6,4,0.23683423269325118,0.14685401629193195,0.4532601260126012,model_cling_ablation2a,,0.3155542094349679,0.36988805760960924
100,10,"[400, 400, 400]",0.2,0.2,7,3,0.3187356485297148,0.33083195629855444,0.35718931893189315,model_cling_ablation2a,,0.20107027423858018,0.3160746269217855
100,10,"[400, 400, 400]",0.2,0.2,5,5,0.3396642156690722,0.08566639683544308,0.5118799879987999,model_cling_ablation2a,,0.35281877612437945,0.3758949286171285
100,10,"[400, 400, 400]",0.2,0.2,8,3,0.23465337739183348,0.23881048855563636,0.3127428742874287,model_cling_ablation2a,,0.15273885720422362,0.2753329227415985
100,10,"[400, 400, 400]",0.2,0.2,9,4,0.36715551061787494,0.3659786474009229,0.4403108310831083,model_cling_ablation2a,,0.25282669141202857,0.32802948534026066
100,10,"[400, 400, 400]",0.2,0.2,10,3,0.17145220199411262,0.16660661629634643,0.3849108910891089,model_cling_ablation2a,,0.2720957193481376,0.3322317391274566
100,10,"[400, 400, 400]",0.2,0.2,11,3,0.2629358300208799,0.21970158919573357,0.40330033003300325,model_cling_ablation2a,,0.2303791812214075,0.3159556459106312
100,10,"[400, 400, 400]",0.2,0.2,12,3,0.24916791143957828,0.2506052818869655,0.3647188718871887,model_cling_ablation2a,,0.19725824877517878,0.274534892886351
100,10,"[400, 400, 400]",0.2,0.2,13,3,0.31016962367604456,0.30413246881109157,0.353081308130813,model_cling_ablation2a,,0.25789890392540016,0.3042010862260924
100,10,"[400, 400, 400]",0.2,0.2,15,3,0.18787624939707873,0.1849526216774523,0.37675607560756064,model_cling_ablation2a,,0.19049978510239537,0.2946840478826322
100,10,"[400, 400, 400]",0.2,0.2,14,4,0.3009344027201908,0.20243216385153773,0.44106330633063306,model_cling_ablation2a,,0.2449208200630886,0.34368335700680497
100,10,"[400, 400, 400]",0.2,0.2,16,3,0.218500544983496,0.18840054693981667,0.361062106210621,model_cling_ablation2a,,0.19534750259582662,0.2947635327821683
100,10,"[400, 400, 400]",0.2,0.2,19,3,0.19727218615061456,0.17221882596998395,0.3624674467446744,model_cling_ablation2a,,0.23065735646995333,0.31447891426690683
100,10,"[400, 400, 400]",0.2,0.2,17,3,0.31672341774025814,0.3021165014930284,0.4005028502850285,model_cling_ablation2a,,0.24109567511743873,0.32963007582105575
100,10,"[400, 400, 400]",0.2,0.2,18,4,0.29858398924569146,0.2879626207706376,0.45620882088208814,model_cling_ablation2a,,0.27898111031496475,0.37937530838075995
100,15,"[400, 400, 400]",0.2,0.2,0,3,0.1274605727784935,0.12397303682699978,0.2862878287828783,model_cling_ablation2a,,0.16280574716167098,0.24554627472184865
100,15,"[400, 400, 400]",0.2,0.2,1,3,0.16830936768558266,0.16015428174412216,0.3172933293329333,model_cling_ablation2a,,0.18235766437112938,0.2619744458080768
100,15,"[400, 400, 400]",0.2,0.2,2,4,0.2513707504607895,0.08395983855409461,0.3213857385738573,model_cling_ablation2a,,0.1426783218716116,0.25676063353760364
100,15,"[400, 400, 400]",0.2,0.2,3,3,0.153639541341321,0.15362479295066134,0.30726112611261125,model_cling_ablation2a,,0.18894514515267946,0.26301575744099115
100,15,"[400, 400, 400]",0.2,0.2,4,3,0.17656516317070584,0.17848713985581277,0.3174421442144214,model_cling_ablation2a,,0.1973259323382311,0.26145307043644933
100,15,"[400, 400, 400]",0.2,0.2,5,3,0.11890987289385073,0.05586687944111579,0.33027062706270627,model_cling_ablation2a,,0.17832942906135674,0.27962100830859316
100,15,"[400, 400, 400]",0.2,0.2,6,3,0.15861864449022142,0.15037524231430066,0.30487208720872083,model_cling_ablation2a,,0.18446548362159243,0.25322070353273735
100,15,"[400, 400, 400]",0.2,0.2,7,3,0.2269292453672416,0.21503177071212298,0.32093929392939285,model_cling_ablation2a,,0.15002835770124967,0.25701479126119087
100,15,"[400, 400, 400]",0.2,0.2,8,3,0.22283214192773707,0.1990481245493888,0.3201952195219521,model_cling_ablation2a,,0.18976419499396582,0.259227525141748
100,15,"[400, 400, 400]",0.2,0.2,9,3,0.12413286069480985,0.11339563940197062,0.3440616061606161,model_cling_ablation2a,,0.1704379689203619,0.263925729502312
100,15,"[400, 400, 400]",0.2,0.2,10,3,0.21674502204480908,0.18565367655782794,0.29521992199219915,model_cling_ablation2a,,0.12084639636524139,0.22675654963270406
100,15,"[400, 400, 400]",0.2,0.2,11,3,0.2225869102862229,0.21876756295539768,0.34905410541054105,model_cling_ablation2a,,0.19843855373278368,0.2876820110736576
100,15,"[400, 400, 400]",0.2,0.2,12,3,0.15396471167439815,0.15125611299760844,0.2823194319431943,model_cling_ablation2a,,0.15214634646583902,0.25172916802245254
100,15,"[400, 400, 400]",0.2,0.2,13,3,0.1316703338927683,0.11636539070615137,0.2975489548954895,model_cling_ablation2a,,0.1896423736478831,0.2577217859558695
100,15,"[400, 400, 400]",0.2,0.2,14,3,0.13921317696564942,0.1385351377983013,0.28866646664666457,model_cling_ablation2a,,0.1330656267801237,0.22527209061963635
100,15,"[400, 400, 400]",0.2,0.2,15,3,0.139496998574516,0.12917521561026357,0.30249184918491845,model_cling_ablation2a,,0.17120566301395318,0.241098611311843
100,15,"[400, 400, 400]",0.2,0.2,16,4,0.1340701936794351,0.0634402825921635,0.3317603760376037,model_cling_ablation2a,,0.20017902494489456,0.2738966557669123
100,15,"[400, 400, 400]",0.2,0.2,18,3,0.16356385915413904,0.1504572166198498,0.3075011501150115,model_cling_ablation2a,,0.16339309781254135,0.2803613031150493
100,15,"[400, 400, 400]",0.2,0.2,17,4,0.18690871329885397,0.10274746066286466,0.3181862186218621,model_cling_ablation2a,,0.15131734786553078,0.26252509466019924
100,15,"[400, 400, 400]",0.2,0.2,19,3,0.14396783724173978,0.1333036697404505,0.3050953095309531,model_cling_ablation2a,,0.18473713520256285,0.26521693017052383
100,20,"[400, 400, 400]",0.2,0.2,0,3,0.1796005917838022,0.16822257082109127,0.27590459045904586,model_cling_ablation2a,,0.1381999312723988,0.2125938719501862
100,20,"[400, 400, 400]",0.2,0.2,1,3,0.11122227555523545,0.08326841787974304,0.2636261626162616,model_cling_ablation2a,,0.11947087897480263,0.20810531438359578
100,20,"[400, 400, 400]",0.2,0.2,2,3,0.08435849962794269,0.08381106237640734,0.27611101110111014,model_cling_ablation2a,,0.1425501029559945,0.2246523299842818
100,20,"[400, 400, 400]",0.2,0.2,3,5,0.12116921257064979,0.02466716180273154,0.36207500750075,model_cling_ablation2a,,0.13289988065204436,0.24606122608003805
100,20,"[400, 400, 400]",0.2,0.2,4,3,0.1817790474781635,0.17869228662655534,0.24886528652865283,model_cling_ablation2a,,0.1139746218083184,0.18983878484206995
100,20,"[400, 400, 400]",0.2,0.2,5,3,0.1086714288774518,0.050888958157927267,0.3728976897689769,model_cling_ablation2a,,0.14181152304292596,0.24213307236542397
100,20,"[400, 400, 400]",0.2,0.2,6,3,0.13357157966282104,0.13074397748056865,0.2846324632463246,model_cling_ablation2a,,0.1472316303155872,0.23357428743240663
100,20,"[400, 400, 400]",0.2,0.2,7,3,0.11912967159767862,0.11087879018765168,0.27693909390939087,model_cling_ablation2a,,0.14919622808594604,0.2221710428737909
100,20,"[400, 400, 400]",0.2,0.2,8,4,0.10657420502568649,0.02019662761575558,0.3334683468346834,model_cling_ablation2a,,0.1040647056880729,0.22862345818193003
100,20,"[400, 400, 400]",0.2,0.2,9,3,0.09428636823022951,0.08860155575806561,0.25818481848184816,model_cling_ablation2a,,0.10298738540322758,0.19939331910930067
100,20,"[400, 400, 400]",0.2,0.2,10,3,0.14996211151069003,0.1525763924209056,0.2672319231923192,model_cling_ablation2a,,0.11764123893603819,0.20440439065800797
100,20,"[400, 400, 400]",0.2,0.2,11,3,0.10080562854230857,0.08339463204709308,0.28747134713471345,model_cling_ablation2a,,0.1455702006010876,0.22060358051574086
100,20,"[400, 400, 400]",0.2,0.2,12,4,0.0781683782612782,0.06752444712552375,0.31081968196819676,model_cling_ablation2a,,0.13808808809980622,0.23509818624559733
100,20,"[400, 400, 400]",0.2,0.2,13,3,0.08304325517719391,0.06911270991920582,0.2655991599159916,model_cling_ablation2a,,0.1505975963677977,0.2203634216752449
100,20,"[400, 400, 400]",0.2,0.2,14,3,0.11140683194242192,0.11105992849351509,0.2771497149714971,model_cling_ablation2a,,0.1360605690186857,0.2009122899565157
100,20,"[400, 400, 400]",0.2,0.2,15,3,0.13405608278632516,0.12751498140992867,0.26681188118811877,model_cling_ablation2a,,0.10006724897124646,0.1921622169919688
100,20,"[400, 400, 400]",0.2,0.2,16,3,0.061424859546642195,0.047843365652730285,0.2748484848484848,model_cling_ablation2a,,0.1276207772859527,0.2193267682841802
100,20,"[400, 400, 400]",0.2,0.2,17,4,0.12498349441679639,0.041975092060765884,0.31148514851485143,model_cling_ablation2a,,0.17021185227272026,0.2558474908173463
100,20,"[400, 400, 400]",0.2,0.2,18,3,0.13083736835368429,0.1123316130774219,0.25062526252625256,model_cling_ablation2a,,0.15438895239302838,0.2261250333730459
100,20,"[400, 400, 400]",0.2,0.2,19,3,0.08629997214008896,0.07545424612656293,0.2868862886288629,model_cling_ablation2a,,0.1667187228789271,0.23638935206852496
100,25,"[400, 400, 400]",0.2,0.2,0,3,0.11570631354514309,0.09500460123704169,0.2728189618961896,model_cling_ablation2a,,0.12334210154398571,0.19158006965216492
100,25,"[400, 400, 400]",0.2,0.2,1,3,0.11541036173881462,0.11302893114586587,0.2532051605160516,model_cling_ablation2a,,0.12418348080213006,0.18920272246312664
100,25,"[400, 400, 400]",0.2,0.2,2,3,0.11838049137355415,0.10863789659835954,0.2661530153015301,model_cling_ablation2a,,0.1199048411274555,0.18345545782706563
100,25,"[400, 400, 400]",0.2,0.2,3,3,0.0930603098910161,0.04400039443639914,0.2955473147314731,model_cling_ablation2a,,0.11537114616130723,0.18082573256583706
100,25,"[400, 400, 400]",0.2,0.2,4,3,0.10215543068002648,0.06074530133672862,0.25043336333633365,model_cling_ablation2a,,0.10518341525387097,0.17904491853148943
100,25,"[400, 400, 400]",0.2,0.2,5,3,0.10071103154629794,0.07124995724600935,0.30438211821182115,model_cling_ablation2a,,0.12285611338867845,0.1916941572626112
100,25,"[400, 400, 400]",0.2,0.2,6,3,0.07872038388396874,0.07990539948456621,0.24321968196819682,model_cling_ablation2a,,0.11726879234725544,0.18476177972880378
100,25,"[400, 400, 400]",0.2,0.2,7,3,0.08341086431554252,0.07283872579810147,0.3254336633663366,model_cling_ablation2a,,0.12376862572148392,0.19898464079430875
100,25,"[400, 400, 400]",0.2,0.2,8,3,0.1281353213922315,0.1233988286728821,0.25170405040504046,model_cling_ablation2a,,0.126951229092184,0.18989110549000598
100,25,"[400, 400, 400]",0.2,0.2,9,3,0.10535036056065965,0.09789176735196647,0.3137632163216321,model_cling_ablation2a,,0.11855390209743402,0.19236882434131647
100,25,"[400, 400, 400]",0.2,0.2,10,3,0.11841391430680019,0.11695574473762749,0.2827650765076507,model_cling_ablation2a,,0.12389195852742271,0.2042239524029028
100,25,"[400, 400, 400]",0.2,0.2,11,3,0.11211208627332407,0.09872889838081533,0.26282436243624363,model_cling_ablation2a,,0.12102384451021315,0.19269082114629177
100,25,"[400, 400, 400]",0.2,0.2,12,2,0.11475642612382035,0.1118138938293074,0.22588658865886585,model_cling_ablation2a,,0.10786171185241422,0.17592887806950064
100,25,"[400, 400, 400]",0.2,0.2,13,3,0.06821474971676296,0.04725987089133965,0.2604006000600059,model_cling_ablation2a,,0.12648586766509323,0.2048577700631892
100,25,"[400, 400, 400]",0.2,0.2,14,3,0.08864103944322492,0.08539037944388284,0.2989426942694269,model_cling_ablation2a,,0.11365203326961378,0.18821775046551947
100,25,"[400, 400, 400]",0.2,0.2,15,3,0.11736770331481745,0.05035923382761742,0.2564675667566757,model_cling_ablation2a,,0.1354778472703784,0.19835102235393876
100,25,"[400, 400, 400]",0.2,0.2,16,3,0.10127148571867188,0.08963556357913838,0.2813638163816382,model_cling_ablation2a,,0.12139291273468963,0.1966339981101275
100,25,"[400, 400, 400]",0.2,0.2,17,3,0.08951511513755588,0.08136466767775974,0.2820987698769876,model_cling_ablation2a,,0.1096873402589092,0.20481814661643571
100,25,"[400, 400, 400]",0.2,0.2,18,3,0.12538644794838025,0.09238654814200176,0.2530304230423042,model_cling_ablation2a,,0.1187840133789813,0.1957205021367152
100,25,"[400, 400, 400]",0.2,0.2,19,2,0.0725661360882307,0.07267478366351399,0.16603996399639956,model_cling_ablation2a,,0.1035713269807958,0.1535194570018379
100,5,"[400, 400, 400]",0.0,0.2,0,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,1,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,2,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,3,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,4,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,5,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,6,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,7,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,8,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,9,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,10,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,11,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,12,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,13,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,14,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,15,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,16,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,17,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,18,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.0,0.2,19,0,0.0,0,0,model_cling_ablation2a,,0,0
100,5,"[400, 400, 400]",0.4,0.2,0,3,0.44577701645123685,0.44815659730260926,0.6315031503150315,model_cling_ablation2a,,0.5079700165876476,0.45508876416052035
100,5,"[400, 400, 400]",0.4,0.2,1,3,0.3874969719398063,0.26157179494403504,0.6030003000300028,model_cling_ablation2a,,0.4145123570484733,0.44794806124679004
100,5,"[400, 400, 400]",0.4,0.2,2,3,0.37637372541874803,0.3671136010508066,0.5688208820882087,model_cling_ablation2a,,0.3885718470296193,0.44796303762912665
100,5,"[400, 400, 400]",0.4,0.2,3,4,0.312128263943029,0.22944968296526114,0.7585670567056704,model_cling_ablation2a,,0.5559812944160462,0.554221939978802
100,5,"[400, 400, 400]",0.4,0.2,4,4,0.4238000949892308,0.2088736431290933,0.7291905190519052,model_cling_ablation2a,,0.5273299628481888,0.5228597219938431
100,5,"[400, 400, 400]",0.4,0.2,7,3,0.5079607645500742,0.5051155606152749,0.614072607260726,model_cling_ablation2a,,0.41732077459967687,0.47074480206516706
100,5,"[400, 400, 400]",0.4,0.2,5,5,0.5484119072963138,0.04922181307941065,0.959176717671767,model_cling_ablation2a,,0.752226342807315,0.6210569466611368
100,5,"[400, 400, 400]",0.4,0.2,6,4,0.3175073192870888,0.28546461078059304,0.7866834683468346,model_cling_ablation2a,,0.5560502178562945,0.5345716785914002
100,5,"[400, 400, 400]",0.4,0.2,8,3,0.4182418178473794,0.39993467469365573,0.6178649864986498,model_cling_ablation2a,,0.4853125776781551,0.44005608955965364
100,5,"[400, 400, 400]",0.4,0.2,10,3,0.34076522085622724,0.32499812954640706,0.5697497749774978,model_cling_ablation2a,,0.36791880175214015,0.4046842415522811
100,5,"[400, 400, 400]",0.4,0.2,11,3,0.38623719428892134,0.32421561972763524,0.6095841584158415,model_cling_ablation2a,,0.4028889348590133,0.4758027656301887
