N,K,D,noise_std,sparsity,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,10,"[1000, 1000, 1000]",1.0,0.8,2,10,0.8777173335808675,0.8811424379095208,0.9423210321032102,model_cling_ablation1,,0.7783416490281343,0.6271511652450421
100,10,"[1000, 1000, 1000]",1.0,0.8,0,10,0.8216440295713685,0.8304994341568874,0.8848388838883888,model_cling_ablation1,,0.6984611022709694,0.6119868783499061
100,10,"[1000, 1000, 1000]",1.0,0.8,1,10,0.9138636465775413,0.9089639914114674,0.9966108610861084,model_cling_ablation1,,0.9327777912088344,0.6646185207396835
100,10,"[1000, 1000, 1000]",1.0,0.8,3,10,0.8694748469583212,0.8343183616679969,0.9623414341434143,model_cling_ablation1,,0.8204152109881858,0.6405337227935547
100,10,"[1000, 1000, 1000]",1.0,0.8,4,10,0.8342612647994961,0.7839063133362614,0.9598463846384637,model_cling_ablation1,,0.8339245664316197,0.6355791835035772
100,10,"[1000, 1000, 1000]",1.0,0.8,6,10,0.8998926239945177,0.8956793384497244,0.8746438643864385,model_cling_ablation1,,0.6474022902396068,0.5873910771040436
100,10,"[1000, 1000, 1000]",1.0,0.8,5,10,0.9393851715724909,0.9430962740295863,0.9184014401440143,model_cling_ablation1,,0.728136449796811,0.6094048015456315
100,10,"[1000, 1000, 1000]",1.0,0.8,7,10,0.9454842969459673,0.9616095863593301,0.9943366336633662,model_cling_ablation1,,0.9223003895377556,0.6629611597036565
100,10,"[1000, 1000, 1000]",1.0,0.8,8,10,0.9329669298919981,0.9240179340262797,0.9106486648664867,model_cling_ablation1,,0.6885208316815394,0.6089083776313475
100,10,"[1000, 1000, 1000]",1.0,0.8,10,10,0.8870868142746758,0.879303931284249,0.9874191419141913,model_cling_ablation1,,0.8999429067816196,0.6504973134884909
100,10,"[1000, 1000, 1000]",1.0,0.8,9,10,0.9452464709585578,0.9431610163993317,0.8560384038403839,model_cling_ablation1,,0.6931347576730171,0.5975066889160711
100,10,"[1000, 1000, 1000]",1.0,0.8,11,10,0.9451245455413524,0.9452469684793304,0.9044932493249324,model_cling_ablation1,,0.735225565585032,0.6186305200499971
100,10,"[1000, 1000, 1000]",1.0,0.8,12,10,0.8748303248487943,0.8577031096555143,0.9655649564956497,model_cling_ablation1,,0.8478954412257688,0.6479754219667747
100,10,"[1000, 1000, 1000]",1.0,0.8,13,10,0.9806496597123227,0.9927728012045058,0.9099525952595258,model_cling_ablation1,,0.7747103105657334,0.6249787216666041
100,10,"[1000, 1000, 1000]",1.0,0.8,14,10,0.8673615637092392,0.8727813683655193,0.9990255025502549,model_cling_ablation1,,0.9309577252053007,0.6691035452290061
100,10,"[1000, 1000, 1000]",1.0,0.8,15,10,0.9227055994562764,0.9167117287624723,0.9575001500150014,model_cling_ablation1,,0.8284577001801611,0.6408716368192029
