N,K,D,noise_std,sparsity,seed,K_est,Var_exp_views,Var_exp_total,Cor_factors,model,tres,Jaccard_index,Cor_weights
100,5,"[400, 400, 400]",1.0,0.75,0,5,0.9739829794297056,0.9842109484567952,0.9995679567956796,model_cling_AD_fast_new,,0.9391405342624854,0.7118660375870028
100,5,"[400, 400, 400]",1.0,0.75,1,5,0.928559493104086,0.9314777950144042,0.9995007500750075,model_cling_AD_fast_new,,0.9614401858304297,0.7145707935107862
100,5,"[400, 400, 400]",1.0,0.75,3,5,0.94795389704025,0.9508423970256751,0.9996039603960394,model_cling_AD_fast_new,,0.9366205610108049,0.723081227085675
100,5,"[400, 400, 400]",1.0,0.75,2,5,0.9357922286031733,0.9422513977703448,0.9599279927992799,model_cling_AD_fast_new,,0.8249984539579845,0.6996455387327544
100,5,"[400, 400, 400]",1.0,0.75,5,5,0.9194179410113091,0.9195488253575907,0.9993639363936392,model_cling_AD_fast_new,,0.9453348819202477,0.7273036496441125
100,5,"[400, 400, 400]",1.0,0.75,6,5,0.9700418733157067,0.9740121180447251,0.9996231623162315,model_cling_AD_fast_new,,0.945633795208384,0.7321674485571801
100,5,"[400, 400, 400]",1.0,0.75,4,5,0.9416586209605368,0.9446265742034938,0.9748814881488148,model_cling_AD_fast_new,,0.8516223314289613,0.7010527911399177
100,5,"[400, 400, 400]",1.0,0.75,7,5,0.9513398740227883,0.9611254978814785,0.9923384338433842,model_cling_AD_fast_new,,0.9150627906158253,0.732897702368454
100,5,"[400, 400, 400]",1.0,0.75,8,5,0.9471245759079241,0.9483208920345362,0.9408436843684367,model_cling_AD_fast_new,,0.7761383067942148,0.6945418383744977
100,5,"[400, 400, 400]",1.0,0.75,9,5,0.937422220374368,0.9389495015413569,0.9073219321932193,model_cling_AD_fast_new,,0.739008646690889,0.6765998250226661
100,5,"[400, 400, 400]",1.0,0.75,10,5,0.9371400146863577,0.9432319512966915,0.9995367536753674,model_cling_AD_fast_new,,0.9237879156200199,0.7135110476981378
100,5,"[400, 400, 400]",1.0,0.75,11,5,0.9444033626482987,0.9452998352478006,0.900229222922292,model_cling_AD_fast_new,,0.7447853704711156,0.6690412256652247
100,5,"[400, 400, 400]",1.0,0.75,12,5,0.9693683062300523,0.9970214568974352,0.9157683768376836,model_cling_AD_fast_new,,0.7532980291897423,0.6734300005331892
100,5,"[400, 400, 400]",1.0,0.75,13,5,0.943313849317831,0.9440055831413288,0.9495853585358536,model_cling_AD_fast_new,,0.8239406163771805,0.690224653318794
100,5,"[400, 400, 400]",1.0,0.75,14,5,0.953803986404075,0.9548219399795356,0.9996375637563755,model_cling_AD_fast_new,,0.9611304684475416,0.7332511519910706
100,5,"[400, 400, 400]",1.0,0.75,15,5,0.944037568590681,0.9441244839110674,0.9996135613561355,model_cling_AD_fast_new,,0.9423817626880588,0.7293445269548602
100,5,"[400, 400, 400]",1.0,0.75,16,5,0.9531428259033025,0.9545439619414279,0.9972133213321331,model_cling_AD_fast_new,,0.9423925667828107,0.7198836249672459
100,5,"[400, 400, 400]",1.0,0.75,17,5,0.9499634114019727,0.9638501186838437,0.9996039603960396,model_cling_AD_fast_new,,0.9580332946186605,0.7198785643896236
100,5,"[400, 400, 400]",1.0,0.75,19,5,0.9395962595064152,0.9668839592732387,0.9994551455145514,model_cling_AD_fast_new,,0.9335332090862437,0.7082175389919783
100,5,"[400, 400, 400]",1.0,0.75,18,5,0.9270533046354288,0.9273086893414584,0.9994095409540952,model_cling_AD_fast_new,,0.945633795208384,0.7278006213294136
100,1,"[400, 400, 400]",1.0,0.75,0,1,0.7300051413632191,0.7850833828768708,0.9995799579957995,model_cling_AD_fast_new,,0.9357336430507162,0.7018744402046537
100,1,"[400, 400, 400]",1.0,0.75,2,1,0.7686311648788662,0.8118745079424108,0.9996879687968797,model_cling_AD_fast_new,,0.9519938056523422,0.7481548628341086
100,1,"[400, 400, 400]",1.0,0.75,1,1,0.6773280247221041,0.6871792318831412,0.999123912391239,model_cling_AD_fast_new,,0.9054821777453655,0.7248500308433695
100,1,"[400, 400, 400]",1.0,0.75,3,1,0.6839917175955126,0.7323626505340048,0.9995199519951995,model_cling_AD_fast_new,,0.9519938056523422,0.7031460028989294
100,1,"[400, 400, 400]",1.0,0.75,4,1,0.8186738887234041,0.9474296009327681,0.9998919891989198,model_cling_AD_fast_new,,0.9674796747967479,0.7112245879028117
100,1,"[400, 400, 400]",1.0,0.75,5,1,0.6609282032779081,0.9963454045587342,0.99996399639964,model_cling_AD_fast_new,,0.9512195121951219,0.7360248951738516
100,1,"[400, 400, 400]",1.0,0.75,6,1,0.8161314650313364,0.9708738233677591,0.9998559855985597,model_cling_AD_fast_new,,0.9217423403469915,0.7094787812191297
100,1,"[400, 400, 400]",1.0,0.75,7,1,0.6947873723912573,0.7014822471658058,0.9996279627962795,model_cling_AD_fast_new,,0.9682539682539683,0.7228944533744287
100,1,"[400, 400, 400]",1.0,0.75,9,1,0.5931669901773019,0.613954958649429,0.9993519351935193,model_cling_AD_fast_new,,0.9512195121951219,0.7248569399587197
100,1,"[400, 400, 400]",1.0,0.75,8,1,0.7175574445050389,0.7733871679790181,0.9997599759975996,model_cling_AD_fast_new,,0.9357336430507162,0.7391692552709475
100,1,"[400, 400, 400]",1.0,0.75,10,1,0.6968520243721015,0.7874718822528258,0.9995679567956794,model_cling_AD_fast_new,,0.9054821777453655,0.7065877149290314
100,1,"[400, 400, 400]",1.0,0.75,11,1,0.7469207195889229,0.7810541248513656,0.9995559555955594,model_cling_AD_fast_new,,0.9047619047619048,0.745124637619778
100,1,"[400, 400, 400]",1.0,0.75,12,1,0.7834372356309283,0.8924498505851187,0.9998319831983197,model_cling_AD_fast_new,,0.9674796747967479,0.7230126366874116
100,1,"[400, 400, 400]",1.0,0.75,15,1,0.7841011866721059,0.8098414035799093,0.9996159615961595,model_cling_AD_fast_new,,0.9209680468897711,0.7130013685467232
100,1,"[400, 400, 400]",1.0,0.75,13,1,0.8214795086304901,0.9431003911105589,0.9998199819981998,model_cling_AD_fast_new,,0.9512195121951219,0.7371452912855431
100,1,"[400, 400, 400]",1.0,0.75,14,1,0.5936383267819728,0.6031576722276917,0.9994959495949594,model_cling_AD_fast_new,,0.9209680468897711,0.7295769354357559
100,1,"[400, 400, 400]",1.0,0.75,16,1,0.7289557994398751,0.7421697409399204,0.9994479447944794,model_cling_AD_fast_new,,0.9357336430507162,0.731145561840309
100,1,"[400, 400, 400]",1.0,0.75,17,1,0.6924181001357376,0.6951768175371316,0.9995679567956794,model_cling_AD_fast_new,,0.9519938056523422,0.6981503948631517
100,1,"[400, 400, 400]",1.0,0.75,18,1,0.8043903929765444,0.8280214741949122,0.9996759675967596,model_cling_AD_fast_new,,0.9512195121951219,0.7290143051323277
100,1,"[400, 400, 400]",1.0,0.75,19,1,0.8190413493655019,0.8195140191867314,0.9996759675967596,model_cling_AD_fast_new,,0.9682539682539683,0.7167753656901219
100,7,"[400, 400, 400]",1.0,0.75,1,7,0.9659477919726919,0.9829602447444725,0.9226625519694824,model_cling_AD_fast_new,,0.7779005226666852,0.6833319128549138
100,7,"[400, 400, 400]",1.0,0.75,0,7,0.9430473936041667,0.9435660435938779,0.9994205134799193,model_cling_AD_fast_new,,0.9361683792443051,0.7200065937229101
100,7,"[400, 400, 400]",1.0,0.75,3,7,0.9506504043604833,0.9566359729369911,0.9218876173331619,model_cling_AD_fast_new,,0.7667174451698765,0.6858548850427885
100,7,"[400, 400, 400]",1.0,0.75,2,7,0.9648960232911298,0.9659532930018937,0.9648279113625647,model_cling_AD_fast_new,,0.8419702609116617,0.6984651088661442
100,7,"[400, 400, 400]",1.0,0.75,4,7,0.9673249377975258,0.9756283307330973,0.9994136556512793,model_cling_AD_fast_new,,0.9408064227770897,0.7208334766947038
100,7,"[400, 400, 400]",1.0,0.75,5,7,0.9743725093106578,0.9770824565123977,0.9735459260211734,model_cling_AD_fast_new,,0.855395717388146,0.6985797223416645
100,7,"[400, 400, 400]",1.0,0.75,6,7,0.979335649527013,0.982212382281972,0.9808117954652608,model_cling_AD_fast_new,,0.8848312637241181,0.7136011664789759
100,7,"[400, 400, 400]",1.0,0.75,7,7,0.9678549421216257,0.9819955306191638,0.9992010629634391,model_cling_AD_fast_new,,0.9298402666039001,0.7337564878639873
100,7,"[400, 400, 400]",1.0,0.75,8,7,0.9698935930563427,0.9768157191008733,0.8937825211092536,model_cling_AD_fast_new,,0.7243073997147766,0.6613509226587837
100,7,"[400, 400, 400]",1.0,0.75,9,7,0.9463002016410123,0.9464658581266098,0.9993707942222793,model_cling_AD_fast_new,,0.9519938056523423,0.7170607256882281
100,7,"[400, 400, 400]",1.0,0.75,10,7,0.975869029869198,0.9919253222941966,0.9996125326818396,model_cling_AD_fast_new,,0.9545224783049919,0.7259990103202203
100,7,"[400, 400, 400]",1.0,0.75,11,7,0.964300825696789,0.9674402969901063,0.9035360678925034,model_cling_AD_fast_new,,0.6951726317526039,0.6521182379995756
100,7,"[400, 400, 400]",1.0,0.75,12,7,0.9522438810426116,0.9586551005776411,0.9994428014229992,model_cling_AD_fast_new,,0.9340590083641702,0.7241513382638088
100,7,"[400, 400, 400]",1.0,0.75,13,7,0.9686760915317875,0.9852922630386378,0.907124426728387,model_cling_AD_fast_new,,0.746166308327107,0.6573106005998718
100,7,"[400, 400, 400]",1.0,0.75,14,7,0.9685517478140188,0.9743264707541368,0.9994530881659595,model_cling_AD_fast_new,,0.9318390241330037,0.7305223718698114
100,7,"[400, 400, 400]",1.0,0.75,15,7,0.956468617021171,0.9669212675980619,0.9994753761090394,model_cling_AD_fast_new,,0.9407035266365953,0.7217951359334995
100,7,"[400, 400, 400]",1.0,0.75,16,7,0.970699576968879,0.9843099993745033,0.9996022459388794,model_cling_AD_fast_new,,0.9274144900917447,0.7379575323779988
100,7,"[400, 400, 400]",1.0,0.75,17,7,0.963864874886311,0.9651161119971867,0.9268629720114868,model_cling_AD_fast_new,,0.7864072395568048,0.683426576883514
100,7,"[400, 400, 400]",1.0,0.75,18,7,0.9693868171472989,0.9909245556911556,0.9996262483391194,model_cling_AD_fast_new,,0.9383806462649344,0.723050500663476
100,7,"[400, 400, 400]",1.0,0.75,19,7,0.9751443926087724,0.9855298092316539,0.9995885302815996,model_cling_AD_fast_new,,0.9405851960750269,0.7135074251065248
